Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00      58/58          ground(Problem&, bool, bool) [15]
[156]    0.0    0.00    0.00      58         std::_Hashtable<Operator, Operator, std::allocator<Operator>, std::__detail::_Identity, std::equal_to<Operator>, std::hash<Operator>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_find_before_node(unsigned long, Operator const&, unsigned long) const [156]
-----------------------------------------------
                0.00    0.00      58/58          void std::vector<SetTrie<int, EncodedOperator*>::Node*, std::allocator<SetTrie<int, EncodedOperator*>::Node*> >::_M_realloc_insert<SetTrie<int, EncodedOperator*>::Node* const&>(__gnu_cxx::__normal_iterator<SetTrie<int, EncodedOperator*>::Node**, std::vector<SetTrie<int, EncodedOperator*>::Node*, std::allocator<SetTrie<int, EncodedOperator*>::Node*> > >, SetTrie<int, EncodedOperator*>::Node* const&) [158]
[157]    0.0    0.00    0.00      58         void std::vector<EncodedOperator*, std::allocator<EncodedOperator*> >::_M_realloc_insert<EncodedOperator* const&>(__gnu_cxx::__normal_iterator<EncodedOperator**, std::vector<EncodedOperator*, std::allocator<EncodedOperator*> > >, EncodedOperator* const&) [157]
-----------------------------------------------
                                 101             void std::vector<SetTrie<int, EncodedOperator*>::Node*, std::allocator<SetTrie<int, EncodedOperator*>::Node*> >::_M_realloc_insert<SetTrie<int, EncodedOperator*>::Node* const&>(__gnu_cxx::__normal_iterator<SetTrie<int, EncodedOperator*>::Node**, std::vector<SetTrie<int, EncodedOperator*>::Node*, std::allocator<SetTrie<int, EncodedOperator*>::Node*> > >, SetTrie<int, EncodedOperator*>::Node* const&) [158]
                0.00    0.00      58/58          ground(Problem&, bool, bool) [15]
[158]    0.0    0.00    0.00      58+101     void std::vector<SetTrie<int, EncodedOperator*>::Node*, std::allocator<SetTrie<int, EncodedOperator*>::Node*> >::_M_realloc_insert<SetTrie<int, EncodedOperator*>::Node* const&>(__gnu_cxx::__normal_iterator<SetTrie<int, EncodedOperator*>::Node**, std::vector<SetTrie<int, EncodedOperator*>::Node*, std::allocator<SetTrie<int, EncodedOperator*>::Node*> > >, SetTrie<int, EncodedOperator*>::Node* const&) [158]
                0.00    0.00      58/58          void std::vector<EncodedOperator*, std::allocator<EncodedOperator*> >::_M_realloc_insert<EncodedOperator* const&>(__gnu_cxx::__normal_iterator<EncodedOperator**, std::vector<EncodedOperator*, std::allocator<EncodedOperator*> > >, EncodedOperator* const&) [157]
                                 101             void std::vector<SetTrie<int, EncodedOperator*>::Node*, std::allocator<SetTrie<int, EncodedOperator*>::Node*> >::_M_realloc_insert<SetTrie<int, EncodedOperator*>::Node* const&>(__gnu_cxx::__normal_iterator<SetTrie<int, EncodedOperator*>::Node**, std::vector<SetTrie<int, EncodedOperator*>::Node*, std::allocator<SetTrie<int, EncodedOperator*>::Node*> > >, SetTrie<int, EncodedOperator*>::Node* const&) [158]
-----------------------------------------------
                0.00    0.00      24/54          void std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_realloc_insert<std::__detail::_State<char> >(__gnu_cxx::__normal_iterator<std::__detail::_State<char>*, std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > > >, std::__detail::_State<char>&&) [120]
                0.00    0.00      30/54          std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [177]
[159]    0.0    0.00    0.00      54         std::_Function_handler<bool (char), std::__detail::_AnyMatcher<std::__cxx11::regex_traits<char>, true, false, false> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [159]
-----------------------------------------------
                0.00    0.00       1/51          TraversePDDLProblem::visit_goal_stmt(GoalStmt*) [297]
                0.00    0.00       1/51          TraversePDDLProblem::visit_init_stmt(InitStmt*) <cycle 2> [298]
                0.00    0.00       2/51          Problem::~Problem() [303]
                0.00    0.00       2/51          TraversePDDLProblem::~TraversePDDLProblem() [300]
                0.00    0.00       3/51          void std::vector<Action, std::allocator<Action> >::_M_realloc_insert<Action const&>(__gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >, Action const&) [267]
                0.00    0.00       4/51          Action::~Action() [247]
                0.00    0.00       4/51          std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Action>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Action> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::~_Hashtable() [320]
                0.00    0.00       4/51          TraversePDDLDomain::~TraversePDDLDomain() [296]
                0.00    0.00       4/51          TraversePDDLDomain::visit_precondition_stmt(PreconditionStmt*) [246]
                0.00    0.00       4/51          TraversePDDLProblem::visit_problem_def(ProblemDef*) <cycle 2> [299]
                0.00    0.00       4/51          _ground_actions(std::vector<Action, std::allocator<Action> >&, std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::unordered_set<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >) [16]
                0.00    0.00       6/51          TraversePDDLDomain::visit_domain_def(DomainDef*) <cycle 2> [293]
                0.00    0.00      12/51          TraversePDDLDomain::visit_action_stmt(ActionStmt*) <cycle 2> [244]
[160]    0.0    0.00    0.00      51         std::vector<Predicate, std::allocator<Predicate> >::~vector() [160]
-----------------------------------------------
                0.00    0.00       2/46          main [1]
                0.00    0.00       2/46          TraversePDDLDomain::visit_domain_def(DomainDef*) <cycle 2> [293]
                0.00    0.00       6/46          TraversePDDLProblem::visit_problem_def(ProblemDef*) <cycle 2> [299]
                0.00    0.00      12/46          TraversePDDLDomain::visit_action_stmt(ActionStmt*) <cycle 2> [244]
                0.00    0.00      24/46          Action::Action(Action const&) [188]
[161]    0.0    0.00    0.00      46         std::vector<Predicate, std::allocator<Predicate> >::vector(std::vector<Predicate, std::allocator<Predicate> > const&) [161]
                0.00    0.00     355/249083      frame_dummy [53]
                0.00    0.00     355/1507        std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > > > >::vector(std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > > > > const&) [71]
-----------------------------------------------
                0.00    0.00      15/45          void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) [44]
                0.00    0.00      30/45          void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_character_class_matcher<false, false>() [43]
[162]    0.0    0.00    0.00      45         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_ready() [162]
                0.00    0.00   10455/249083      frame_dummy [53]
-----------------------------------------------
                0.00    0.00      43/43          _ground_action(Action&, std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::unordered_set<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >) [17]
[163]    0.0    0.00    0.00      43         void std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(__gnu_cxx::__normal_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [163]
                0.00    0.00      86/249083      frame_dummy [53]
-----------------------------------------------
                0.00    0.00       5/43          TraversePDDLProblem::add_goal(std::vector<Predicate, std::allocator<Predicate> >&, Formula&) [231]
                0.00    0.00       7/43          TraversePDDLDomain::visit_predicates_stmt(PredicatesStmt*) <cycle 2> [294]
                0.00    0.00      14/43          TraversePDDLDomain::add_effect(Effect&, Formula&) [199]
                0.00    0.00      17/43          TraversePDDLDomain::add_precond(std::vector<Predicate, std::allocator<Predicate> >&, Formula&) [193]
[164]    0.0    0.00    0.00      43         std::__detail::_Map_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Predicate>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Predicate> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [164]
                0.00    0.00       7/249083      frame_dummy [53]
                0.00    0.00       1/1           std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Predicate>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Predicate> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_rehash(unsigned long, unsigned long const&) [323]
-----------------------------------------------
                0.00    0.00      42/42          Visitable::accept(PDDLVisitor*) <cycle 2> [36]
[165]    0.0    0.00    0.00      42         TraversePDDLProblem::visit_predicate_instance(PredicateInstance*) [165]
                0.00    0.00     540/249083      frame_dummy [53]
                0.00    0.00     126/367         std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > > > >::~vector() [104]
                0.00    0.00     114/191         std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > >& std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > > > >::emplace_back<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > > >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > >&&) [118]
                0.00    0.00     114/207         std::__detail::_Map_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Type*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Type*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [115]
                0.00    0.00      84/1507        std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > > > >::vector(std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > > > > const&) [71]
                0.00    0.00      42/84          std::__detail::_Map_base<PredicateInstance, std::pair<PredicateInstance const, Predicate>, std::allocator<std::pair<PredicateInstance const, Predicate> >, std::__detail::_Select1st, std::equal_to<PredicateInstance>, std::hash<PredicateInstance>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](PredicateInstance const&) [141]
                0.00    0.00      42/434         Predicate::~Predicate() [98]
-----------------------------------------------
                0.00    0.00      42/42          Visitable::accept(PDDLVisitor*) <cycle 2> [36]
[166]    0.0    0.00    0.00      42         std::_Function_handler<void (PDDLVisitor*, Visitable*), getMethod(PDDLVisitor*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(PDDLVisitor*, Visitable*)#14}>::_M_invoke(std::_Any_data const&, PDDLVisitor*&&, Visitable*&&) [166]
-----------------------------------------------
                0.00    0.00      41/41          Visitable::accept(PDDLVisitor*) <cycle 2> [36]
[167]    0.0    0.00    0.00      41         TraversePDDLDomain::visit_variable(Variable*) [167]
                0.00    0.00      41/207         std::__detail::_Map_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Type*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Type*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [115]
                0.00    0.00      41/41          void std::vector<Type*, std::allocator<Type*> >::_M_realloc_insert<Type*&>(__gnu_cxx::__normal_iterator<Type**, std::vector<Type*, std::allocator<Type*> > >, Type*&) [170]
                0.00    0.00      41/41          std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > >::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::vector<Type*, std::allocator<Type*> >&, true>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::vector<Type*, std::allocator<Type*> >&) [169]
                0.00    0.00      41/82          std::__detail::_Map_base<Variable, std::pair<Variable const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > > >, std::allocator<std::pair<Variable const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > > > >, std::__detail::_Select1st, std::equal_to<Variable>, std::hash<Variable>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](Variable const&) [143]
                0.00    0.00      41/205         std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > >::~pair() [116]
-----------------------------------------------
                0.00    0.00      41/41          Visitable::accept(PDDLVisitor*) <cycle 2> [36]
[168]    0.0    0.00    0.00      41         std::_Function_handler<void (PDDLVisitor*, Visitable*), getMethod(PDDLVisitor*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(PDDLVisitor*, Visitable*)#11}>::_M_invoke(std::_Any_data const&, PDDLVisitor*&&, Visitable*&&) [168]
-----------------------------------------------
                0.00    0.00      41/41          TraversePDDLDomain::visit_variable(Variable*) [167]
[169]    0.0    0.00    0.00      41         std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > >::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::vector<Type*, std::allocator<Type*> >&, true>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::vector<Type*, std::allocator<Type*> >&) [169]
                0.00    0.00      41/249083      frame_dummy [53]
-----------------------------------------------
                0.00    0.00      41/41          TraversePDDLDomain::visit_variable(Variable*) [167]
[170]    0.0    0.00    0.00      41         void std::vector<Type*, std::allocator<Type*> >::_M_realloc_insert<Type*&>(__gnu_cxx::__normal_iterator<Type**, std::vector<Type*, std::allocator<Type*> > >, Type*&) [170]
-----------------------------------------------
                0.00    0.00      15/38          _ground_action(Action&, std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::unordered_set<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >) [17]
                0.00    0.00      23/38          std::vector<std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::allocator<std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > > product<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::vector<std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::allocator<std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > > const&) [242]
[171]    0.0    0.00    0.00      38         void std::vector<std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::allocator<std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >::_M_realloc_insert<std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&>(__gnu_cxx::__normal_iterator<std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >*, std::vector<std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::allocator<std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > > >, std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [171]
                0.00    0.00      38/92          std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::vector(std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [136]
-----------------------------------------------
                0.00    0.00       5/36          TraversePDDLProblem::add_goal(std::vector<Predicate, std::allocator<Predicate> >&, Formula&) [231]
                0.00    0.00      14/36          TraversePDDLDomain::add_effect(Effect&, Formula&) [199]
                0.00    0.00      17/36          TraversePDDLDomain::visit_precondition_stmt(PreconditionStmt*) [246]
[172]    0.0    0.00    0.00      36         std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Predicate>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Predicate> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [172]
-----------------------------------------------
                0.00    0.00       4/33          ActionStmt::~ActionStmt() [243]
                0.00    0.00       8/33          parse_action_stmt(LispIterator&) [39]
                0.00    0.00      21/33          parse_predicates_stmt(LispIterator&) [45]
[173]    0.0    0.00    0.00      33         std::vector<Variable, std::allocator<Variable> >::~vector() [173]
-----------------------------------------------
                0.00    0.00      15/32          TraversePDDLDomain::visit_action_stmt(ActionStmt*) <cycle 2> [244]
